Time,Amplitude
10.614,-6.21E-02
10.6145,-4.64E-02
10.615,-3.10E-02
10.6155,-1.59E-02
10.616,-8.34E-04
10.6165,1.41E-02
10.617,2.90E-02
10.6175,4.37E-02
10.618,5.83E-02
10.6185,7.25E-02
10.619,8.61E-02
10.6195,9.87E-02
10.62,1.10E-01
10.6205,1.20E-01
10.621,1.28E-01
10.6215,1.33E-01
10.622,1.36E-01
10.6225,1.37E-01
10.623,1.37E-01
10.6235,1.34E-01
10.624,1.30E-01
10.6245,1.26E-01
10.625,1.20E-01
10.6255,1.14E-01
10.626,1.08E-01
10.6265,1.02E-01
10.627,9.65E-02
10.6275,9.07E-02
10.628,8.51E-02
10.6285,7.98E-02
10.629,7.48E-02
10.6295,7.00E-02
10.63,6.56E-02
10.6305,6.15E-02
10.631,5.76E-02
10.6315,5.41E-02
10.632,5.08E-02
10.6325,4.78E-02
10.633,4.50E-02
10.6335,4.25E-02
10.634,4.02E-02
10.6345,3.81E-02
10.635,3.62E-02
10.6355,3.45E-02
10.636,3.30E-02
10.6365,3.17E-02
10.637,3.05E-02
10.6375,2.95E-02
10.638,2.86E-02
10.6385,2.78E-02
10.639,2.72E-02
10.6395,2.67E-02
10.64,2.63E-02
10.6405,2.60E-02
10.641,2.59E-02
10.6415,2.58E-02
10.642,2.58E-02
10.6425,2.59E-02
10.643,2.61E-02
10.6435,2.63E-02
10.644,2.67E-02
10.6445,2.71E-02
10.645,2.75E-02
10.6455,2.81E-02
10.646,2.87E-02
10.6465,2.94E-02
10.647,3.01E-02
10.6475,3.09E-02
10.648,3.17E-02
10.6485,3.26E-02
10.649,3.35E-02
10.6495,3.44E-02
10.65,3.54E-02
10.6505,3.64E-02
10.651,3.75E-02
10.6515,3.85E-02
10.652,3.95E-02
10.6525,4.05E-02
10.653,4.14E-02
10.6535,4.23E-02
10.654,4.31E-02
10.6545,4.37E-02
10.655,4.42E-02
10.6555,4.45E-02
10.656,4.45E-02
10.6565,4.41E-02
10.657,4.34E-02
10.6575,4.20E-02
10.658,4.01E-02
10.6585,3.73E-02
10.659,3.37E-02
10.6595,2.89E-02
10.66,2.28E-02
10.6605,1.54E-02
10.661,6.57E-03
10.6615,-3.66E-03
10.662,-1.50E-02
10.6625,-2.67E-02
10.663,-3.80E-02
10.6635,-4.75E-02
10.664,-5.37E-02
10.6645,-5.54E-02
10.665,-5.15E-02
10.6655,-4.11E-02
10.666,-2.36E-02
10.6665,2.12E-03
10.667,3.84E-02
10.6675,9.02E-02
10.668,1.68E-01
10.6685,2.91E-01
10.669,4.61E-01
10.6695,5.59E-01
10.67,5.10E-01
10.6705,4.12E-01
10.671,3.22E-01
10.6715,2.51E-01
10.672,1.96E-01
10.6725,1.53E-01
10.673,1.20E-01
10.6735,9.28E-02
10.674,7.09E-02
10.6745,5.25E-02
10.675,3.67E-02
10.6755,2.28E-02
10.676,1.01E-02
10.6765,-1.97E-03
10.677,-1.38E-02
10.6775,-2.60E-02
10.678,-3.90E-02
10.6785,-5.33E-02
10.679,-6.95E-02
10.6795,-8.82E-02
10.68,-1.10E-01
10.6805,-1.35E-01
10.681,-1.62E-01
10.6815,-1.90E-01
10.682,-2.17E-01
10.6825,-2.40E-01
10.683,-2.55E-01
10.6835,-2.62E-01
10.684,-2.61E-01
10.6845,-2.53E-01
10.685,-2.40E-01
10.6855,-2.24E-01
10.686,-2.07E-01
10.6865,-1.88E-01
10.687,-1.69E-01
10.6875,-1.50E-01
10.688,-1.32E-01
10.6885,-1.15E-01
10.689,-9.75E-02
10.6895,-8.09E-02
10.69,-6.49E-02
10.6905,-4.93E-02
10.691,-3.41E-02
10.6915,-1.91E-02
10.692,-4.18E-03
10.6925,1.06E-02
10.693,2.53E-02
10.6935,3.99E-02
10.694,5.43E-02
10.6945,6.84E-02
10.695,8.19E-02
10.6955,9.47E-02
10.696,1.06E-01
10.6965,1.16E-01
10.697,1.24E-01
10.6975,1.30E-01
10.698,1.34E-01
10.6985,1.36E-01
10.699,1.36E-01
10.6995,1.34E-01
10.7,1.30E-01
10.7005,1.26E-01
10.701,1.21E-01
10.7015,1.15E-01
10.702,1.09E-01
10.7025,1.03E-01
10.703,9.74E-02
10.7035,9.17E-02
10.704,8.61E-02
10.7045,8.08E-02
10.705,7.57E-02
10.7055,7.10E-02
10.706,6.65E-02
10.7065,6.24E-02
10.707,5.85E-02
10.7075,5.49E-02
10.708,5.17E-02
10.7085,4.86E-02
10.709,4.59E-02
10.7095,4.34E-02
10.71,4.11E-02
10.7105,3.90E-02
10.711,3.71E-02
10.7115,3.55E-02
10.712,3.40E-02
10.7125,3.27E-02
10.713,3.15E-02
10.7135,3.05E-02
10.714,2.97E-02
10.7145,2.89E-02
10.715,2.84E-02
10.7155,2.79E-02
10.716,2.75E-02
10.7165,2.73E-02
10.717,2.72E-02
10.7175,2.71E-02
10.718,2.72E-02
10.7185,2.74E-02
10.719,2.76E-02
10.7195,2.79E-02
10.72,2.83E-02
10.7205,2.88E-02
10.721,2.93E-02
10.7215,2.99E-02
10.722,3.06E-02
10.7225,3.13E-02
10.723,3.21E-02
10.7235,3.29E-02
10.724,3.38E-02
10.7245,3.47E-02
10.725,3.56E-02
10.7255,3.66E-02
10.726,3.75E-02
10.7265,3.85E-02
10.727,3.94E-02
10.7275,4.03E-02
10.728,4.11E-02
10.7285,4.18E-02
10.729,4.24E-02
10.7295,4.29E-02
10.73,4.31E-02
10.7305,4.30E-02
10.731,4.26E-02
10.7315,4.18E-02
10.732,4.04E-02
10.7325,3.84E-02
10.733,3.56E-02
10.7335,3.18E-02
10.734,2.70E-02
10.7345,2.09E-02
10.735,1.35E-02
10.7355,4.65E-03
10.736,-5.46E-03
10.7365,-1.65E-02
10.737,-2.79E-02
10.7375,-3.87E-02
10.738,-4.75E-02
10.7385,-5.30E-02
10.739,-5.38E-02
10.7395,-4.91E-02
10.74,-3.79E-02
10.7405,-1.96E-02
10.741,7.06E-03
10.7415,4.46E-02
10.742,9.83E-02
10.7425,1.79E-01
10.743,3.07E-01
10.7435,4.74E-01
10.744,5.56E-01
10.7445,4.99E-01
10.745,4.01E-01
10.7455,3.14E-01
10.746,2.45E-01
10.7465,1.91E-01
10.747,1.49E-01
10.7475,1.17E-01
10.748,9.04E-02
10.7485,6.89E-02
10.749,5.07E-02
10.7495,3.51E-02
10.75,2.12E-02
10.7505,8.45E-03
10.751,-3.77E-03
10.7515,-1.60E-02
10.752,-2.86E-02
10.7525,-4.23E-02
10.753,-5.75E-02
10.7535,-7.50E-02
10.754,-9.52E-02
10.7545,-1.19E-01
10.755,-1.45E-01
10.7555,-1.74E-01
10.756,-2.04E-01
10.7565,-2.30E-01
10.757,-2.50E-01
10.7575,-2.62E-01
10.758,-2.65E-01
10.7585,-2.61E-01
10.759,-2.50E-01
10.7595,-2.36E-01
10.76,-2.19E-01
10.7605,-2.00E-01
10.761,-1.81E-01
10.7615,-1.62E-01
10.762,-1.43E-01
10.7625,-1.25E-01
10.763,-1.07E-01
10.7635,-9.00E-02
10.764,-7.36E-02
10.7645,-5.76E-02
10.765,-4.20E-02
10.7655,-2.67E-02
10.766,-1.16E-02
10.7665,3.39E-03
10.767,1.83E-02
10.7675,3.31E-02
10.768,4.79E-02
10.7685,6.24E-02
10.769,7.64E-02
10.7695,8.98E-02
10.77,1.02E-01
10.7705,1.13E-01
10.771,1.22E-01
10.7715,1.29E-01
10.772,1.34E-01
10.7725,1.37E-01
10.773,1.37E-01
10.7735,1.36E-01
10.774,1.33E-01
10.7745,1.29E-01
10.775,1.24E-01
10.7755,1.19E-01
10.776,1.13E-01
10.7765,1.07E-01
10.777,1.01E-01
10.7775,9.48E-02
10.778,8.91E-02
10.7785,8.36E-02
10.779,7.84E-02
10.7795,7.34E-02
10.78,6.88E-02
10.7805,6.44E-02
10.781,6.04E-02
10.7815,5.66E-02
10.782,5.31E-02
10.7825,4.99E-02
10.783,4.70E-02
10.7835,4.43E-02
10.784,4.18E-02
10.7845,3.96E-02
10.785,3.75E-02
10.7855,3.57E-02
10.786,3.41E-02
10.7865,3.26E-02
10.787,3.13E-02
10.7875,3.02E-02
10.788,2.92E-02
10.7885,2.84E-02
10.789,2.77E-02
10.7895,2.71E-02
10.79,2.66E-02
10.7905,2.62E-02
10.791,2.60E-02
10.7915,2.58E-02
10.792,2.58E-02
10.7925,2.58E-02
10.793,2.59E-02
10.7935,2.61E-02
10.794,2.64E-02
10.7945,2.68E-02
10.795,2.72E-02
10.7955,2.77E-02
10.796,2.83E-02
10.7965,2.89E-02
10.797,2.96E-02
10.7975,3.03E-02
10.798,3.11E-02
10.7985,3.20E-02
10.799,3.28E-02
10.7995,3.38E-02
10.8,3.47E-02
10.8005,3.57E-02
10.801,3.67E-02
10.8015,3.78E-02
10.802,3.88E-02
10.8025,3.98E-02
10.803,4.08E-02
10.8035,4.17E-02
10.804,4.25E-02
10.8045,4.33E-02
10.805,4.39E-02
10.8055,4.43E-02
10.806,4.45E-02
10.8065,4.44E-02
10.807,4.39E-02
10.8075,4.30E-02
10.808,4.15E-02
10.8085,3.94E-02
10.809,3.64E-02
10.8095,3.24E-02
10.81,2.72E-02
10.8105,2.08E-02
10.811,1.30E-02
10.8115,3.68E-03
10.812,-6.91E-03
10.8125,-1.84E-02
10.813,-3.01E-02
10.8135,-4.10E-02
10.814,-4.97E-02
10.8145,-5.48E-02
10.815,-5.49E-02
10.8155,-4.91E-02
10.816,-3.67E-02
10.8165,-1.69E-02
10.817,1.16E-02
10.8175,5.18E-02
10.818,1.10E-01
10.8185,1.99E-01
10.819,3.39E-01
10.8195,5.06E-01
10.82,5.56E-01
10.8205,4.82E-01
10.821,3.84E-01
10.8215,2.99E-01
10.822,2.33E-01
10.8225,1.82E-01
10.823,1.42E-01
10.8235,1.11E-01
10.824,8.59E-02
10.8245,6.51E-02
10.825,4.76E-02
10.8255,3.25E-02
10.826,1.89E-02
10.8265,6.46E-03
10.827,-5.48E-03
10.8275,-1.74E-02
10.828,-2.97E-02
10.8285,-4.30E-02
10.829,-5.79E-02
10.8295,-7.48E-02
10.83,-9.43E-02
10.8305,-1.17E-01
10.831,-1.43E-01
10.8315,-1.70E-01
10.832,-1.99E-01
10.8325,-2.25E-01
10.833,-2.45E-01
10.8335,-2.58E-01
10.834,-2.62E-01
10.8345,-2.59E-01
10.835,-2.50E-01
10.8355,-2.36E-01
10.836,-2.19E-01
10.8365,-2.01E-01
10.837,-1.82E-01
10.8375,-1.64E-01
10.838,-1.45E-01
10.8385,-1.27E-01
10.839,-1.09E-01
10.8395,-9.25E-02
10.84,-7.61E-02
10.8405,-6.03E-02
10.841,-4.48E-02
10.8415,-2.96E-02
10.842,-1.46E-02
10.8425,2.16E-04
10.843,1.50E-02
10.8435,2.96E-02
10.844,4.42E-02
10.8445,5.85E-02
10.845,7.25E-02
10.8455,8.58E-02
10.846,9.82E-02
10.8465,1.09E-01
10.847,1.19E-01
10.8475,1.26E-01
10.848,1.32E-01
10.8485,1.35E-01
10.849,1.36E-01
10.8495,1.35E-01
10.85,1.33E-01
10.8505,1.29E-01
10.851,1.25E-01
10.8515,1.19E-01
10.852,1.13E-01
10.8525,1.08E-01
10.853,1.02E-01
10.8535,9.57E-02
10.854,9.00E-02
10.8545,8.45E-02
10.855,7.92E-02
10.8555,7.43E-02
10.856,6.96E-02
10.8565,6.53E-02
10.857,6.12E-02
10.8575,5.74E-02
10.858,5.39E-02
10.8585,5.07E-02
10.859,4.78E-02
10.8595,4.51E-02
10.86,4.26E-02
10.8605,4.04E-02
10.861,3.84E-02
10.8615,3.66E-02
10.862,3.50E-02
10.8625,3.36E-02
10.863,3.23E-02
10.8635,3.12E-02
10.864,3.02E-02
10.8645,2.94E-02
10.865,2.88E-02
10.8655,2.82E-02
10.866,2.78E-02
10.8665,2.75E-02
10.867,2.73E-02
10.8675,2.72E-02
10.868,2.71E-02
10.8685,2.72E-02
10.869,2.74E-02
10.8695,2.77E-02
10.87,2.80E-02
10.8705,2.84E-02
10.871,2.89E-02
10.8715,2.95E-02
10.872,3.01E-02
10.8725,3.08E-02
10.873,3.15E-02
10.8735,3.23E-02
10.874,3.31E-02
10.8745,3.40E-02
10.875,3.49E-02
10.8755,3.59E-02
10.876,3.68E-02
10.8765,3.78E-02
10.877,3.87E-02
10.8775,3.96E-02
10.878,4.05E-02
10.8785,4.13E-02
10.879,4.20E-02
10.8795,4.26E-02
10.88,4.30E-02
10.8805,4.31E-02
10.881,4.30E-02
10.8815,4.24E-02
10.882,4.15E-02
10.8825,3.99E-02
10.883,3.77E-02
10.8835,3.46E-02
10.884,3.06E-02
10.8845,2.54E-02
10.885,1.89E-02
10.8855,1.11E-02
10.886,1.90E-03
10.8865,-8.53E-03
10.887,-1.98E-02
10.8875,-3.11E-02
10.888,-4.14E-02
10.8885,-4.94E-02
10.889,-5.37E-02
10.8895,-5.31E-02
10.89,-4.66E-02
10.8905,-3.35E-02
10.891,-1.30E-02
10.8915,1.64E-02
10.892,5.78E-02
10.8925,1.18E-01
10.893,2.10E-01
10.8935,3.53E-01
10.894,5.13E-01
10.8945,5.50E-01
10.895,4.72E-01
10.8955,3.75E-01
10.896,2.92E-01
10.8965,2.28E-01
10.897,1.78E-01
10.8975,1.39E-01
10.898,1.09E-01
10.8985,8.39E-02
10.899,6.34E-02
10.8995,4.61E-02
10.9,3.10E-02
10.9005,1.75E-02
10.901,4.94E-03
10.9015,-7.21E-03
10.902,-1.95E-02
10.9025,-3.24E-02
10.903,-4.64E-02
10.9035,-6.22E-02
10.904,-8.04E-02
10.9045,-1.02E-01
10.905,-1.26E-01
10.9055,-1.53E-01
10.906,-1.83E-01
10.9065,-2.11E-01
10.907,-2.36E-01
10.9075,-2.54E-01
10.908,-2.64E-01
10.9085,-2.65E-01
10.909,-2.58E-01
10.9095,-2.47E-01
10.91,-2.31E-01
10.9105,-2.13E-01
10.911,-1.95E-01
10.9115,-1.75E-01
10.912,-1.56E-01
10.9125,-1.38E-01
10.913,-1.20E-01
10.9135,-1.02E-01
10.914,-8.53E-02
10.9145,-6.90E-02
10.915,-5.32E-02
10.9155,-3.77E-02
10.916,-2.24E-02
10.9165,-7.36E-03
10.917,7.61E-03
10.9175,2.25E-02
10.918,3.73E-02
10.9185,5.20E-02
10.919,6.64E-02
10.9195,8.03E-02
10.92,9.34E-02
10.9205,1.05E-01
10.921,1.16E-01
10.9215,1.24E-01
10.922,1.31E-01
10.9225,1.35E-01
10.923,1.37E-01
10.9235,1.37E-01
10.924,1.35E-01
10.9245,1.32E-01
10.925,1.28E-01
10.9255,1.23E-01
10.926,1.17E-01
10.9265,1.11E-01
10.927,1.05E-01
10.9275,9.91E-02
10.928,9.32E-02
10.9285,8.75E-02
10.929,8.21E-02
10.9295,7.69E-02
10.93,7.21E-02
10.9305,6.75E-02
10.931,6.32E-02
10.9315,5.93E-02
10.932,5.56E-02
10.9325,5.22E-02
10.933,4.91E-02
10.9335,4.62E-02
10.934,4.36E-02
10.9345,4.12E-02
10.935,3.90E-02
10.9355,3.70E-02
10.936,3.52E-02
10.9365,3.37E-02
10.937,3.23E-02
10.9375,3.10E-02
10.938,2.99E-02
10.9385,2.90E-02
10.939,2.82E-02
10.9395,2.75E-02
10.94,2.69E-02
10.9405,2.65E-02
10.941,2.62E-02
10.9415,2.59E-02
10.942,2.58E-02
10.9425,2.58E-02
10.943,2.58E-02
10.9435,2.60E-02
10.944,2.62E-02
10.9445,2.65E-02
10.945,2.69E-02
10.9455,2.73E-02
10.946,2.79E-02
10.9465,2.84E-02
10.947,2.91E-02
10.9475,2.98E-02
10.948,3.05E-02
10.9485,3.14E-02
10.949,3.22E-02
10.9495,3.31E-02
10.95,3.40E-02
10.9505,3.50E-02
10.951,3.60E-02
10.9515,3.70E-02
10.952,3.80E-02
10.9525,3.91E-02
10.953,4.01E-02
10.9535,4.10E-02
10.954,4.19E-02
10.9545,4.28E-02
10.955,4.35E-02
10.9555,4.40E-02
10.956,4.44E-02
10.9565,4.45E-02
10.957,4.43E-02
10.9575,4.37E-02
10.958,4.26E-02
10.9585,4.10E-02
10.959,3.86E-02
10.9595,3.53E-02
10.96,3.10E-02
10.9605,2.55E-02
10.961,1.86E-02
10.9615,1.04E-02
10.962,6.69E-04
10.9625,-1.02E-02
10.963,-2.19E-02
10.9635,-3.35E-02
10.964,-4.39E-02
10.9645,-5.16E-02
10.965,-5.54E-02
10.9655,-5.38E-02
10.966,-4.62E-02
10.9665,-3.17E-02
10.967,-9.49E-03
10.9675,2.21E-02
10.968,6.67E-02
10.9685,1.32E-01
10.969,2.34E-01
10.9695,3.90E-01
10.97,5.39E-01
10.9705,5.42E-01
10.971,4.53E-01
10.9715,3.57E-01
10.972,2.78E-01
10.9725,2.17E-01
10.973,1.69E-01
10.9735,1.32E-01
10.974,1.03E-01
10.9745,7.94E-02
10.975,5.97E-02
10.9755,4.29E-02
10.976,2.83E-02
10.9765,1.52E-02
10.977,2.90E-03
10.9775,-8.98E-03
10.978,-2.10E-02
10.9785,-3.36E-02
10.979,-4.73E-02
10.9795,-6.26E-02
10.98,-8.03E-02
10.9805,-1.01E-01
10.981,-1.24E-01
10.9815,-1.51E-01
10.982,-1.79E-01
10.9825,-2.07E-01
10.983,-2.31E-01
10.9835,-2.50E-01
10.984,-2.60E-01
10.9845,-2.62E-01
10.985,-2.57E-01
10.9855,-2.46E-01
10.986,-2.31E-01
10.9865,-2.14E-01
10.987,-1.96E-01
10.9875,-1.77E-01
10.988,-1.58E-01
10.9885,-1.40E-01
10.989,-1.22E-01
10.9895,-1.04E-01
10.99,-8.76E-02
10.9905,-7.14E-02
10.991,-5.56E-02
10.9915,-4.02E-02
10.992,-2.51E-02
10.9925,-1.02E-02
10.993,4.61E-03
10.9935,1.93E-02
10.994,3.40E-02
10.9945,4.85E-02
10.995,6.27E-02
10.9955,7.65E-02
10.996,8.96E-02
10.9965,1.02E-01
10.997,1.12E-01
10.9975,1.21E-01
10.998,1.28E-01
10.9985,1.33E-01
10.999,1.36E-01
10.9995,1.36E-01
11,1.35E-01
11.0005,1.32E-01
11.001,1.28E-01
11.0015,1.23E-01
11.002,1.18E-01
11.0025,1.12E-01
11.003,1.06E-01
11.0035,9.98E-02
11.004,9.40E-02
11.0045,8.83E-02
11.005,8.29E-02
11.0055,7.77E-02
11.006,7.29E-02
11.0065,6.83E-02
11.007,6.40E-02
11.0075,6.00E-02
11.008,5.64E-02
11.0085,5.30E-02
11.009,4.98E-02
11.0095,4.70E-02
11.01,4.43E-02
11.0105,4.20E-02
11.011,3.98E-02
11.0115,3.79E-02
11.012,3.61E-02
11.0125,3.45E-02
11.013,3.32E-02
11.0135,3.19E-02
11.014,3.09E-02
11.0145,3.00E-02
11.015,2.92E-02
11.0155,2.86E-02
11.016,2.81E-02
11.0165,2.77E-02
11.017,2.74E-02
11.0175,2.72E-02
11.018,2.71E-02
11.0185,2.72E-02
11.019,2.73E-02
11.0195,2.75E-02
11.02,2.78E-02
11.0205,2.81E-02
11.021,2.86E-02
11.0215,2.91E-02
11.022,2.96E-02
11.0225,3.03E-02
11.023,3.10E-02
11.0235,3.17E-02
11.024,3.25E-02
11.0245,3.34E-02
11.025,3.43E-02
11.0255,3.52E-02
11.026,3.61E-02
11.0265,3.71E-02
11.027,3.81E-02
11.0275,3.90E-02
11.028,3.99E-02
11.0285,4.08E-02
11.029,4.15E-02
11.0295,4.22E-02
11.03,4.27E-02
11.0305,4.30E-02
11.031,4.31E-02
11.0315,4.29E-02
11.032,4.22E-02
11.0325,4.11E-02
11.033,3.94E-02
11.0335,3.69E-02
11.034,3.36E-02
11.0345,2.92E-02
11.035,2.37E-02
11.0355,1.69E-02
11.036,8.63E-03
11.0365,-9.50E-04
11.037,-1.17E-02
11.0375,-2.30E-02
11.038,-3.42E-02
11.0385,-4.40E-02
11.039,-5.11E-02
11.0395,-5.41E-02
11.04,-5.19E-02
11.0405,-4.36E-02
11.041,-2.85E-02
11.0415,-5.60E-03
11.042,2.68E-02
11.0425,7.26E-02
11.043,1.40E-01
11.0435,2.45E-01
11.044,4.02E-01
11.0445,5.41E-01
11.045,5.34E-01
11.0455,4.44E-01
11.046,3.49E-01
11.0465,2.72E-01
11.047,2.12E-01
11.0475,1.66E-01
11.048,1.30E-01
11.0485,1.01E-01
11.049,7.77E-02
11.0495,5.82E-02
11.05,4.16E-02
11.0505,2.71E-02
11.051,1.39E-02
11.0515,1.47E-03
11.052,-1.07E-02
11.0525,-2.30E-02
11.053,-3.62E-02
11.0535,-5.07E-02
11.054,-6.71E-02
11.0545,-8.61E-02
11.055,-1.08E-01
11.0555,-1.33E-01
11.056,-1.62E-01
11.0565,-1.91E-01
11.057,-2.19E-01
11.0575,-2.42E-01
11.058,-2.58E-01
11.0585,-2.65E-01
11.059,-2.64E-01
11.0595,-2.56E-01
11.06,-2.43E-01
11.0605,-2.26E-01
11.061,-2.08E-01
11.0615,-1.89E-01
11.062,-1.70E-01
11.0625,-1.51E-01
11.063,-1.32E-01
11.0635,-1.15E-01
11.064,-9.73E-02
11.0645,-8.07E-02
11.065,-6.45E-02
11.0655,-4.88E-02
11.066,-3.33E-02
11.0665,-1.82E-02
11.067,-3.12E-03
11.0675,1.18E-02
11.068,2.67E-02
11.0685,4.15E-02
11.069,5.61E-02
11.0695,7.04E-02
11.07,8.41E-02
11.0705,9.69E-02
11.071,1.08E-01
11.0715,1.18E-01
11.072,1.26E-01
11.0725,1.32E-01
11.073,1.36E-01
11.0735,1.37E-01
11.074,1.37E-01
11.0745,1.35E-01
11.075,1.31E-01
11.0755,1.26E-01
11.076,1.21E-01
11.0765,1.15E-01
11.077,1.09E-01
11.0775,1.03E-01
11.078,9.74E-02
11.0785,9.16E-02
11.079,8.59E-02
11.0795,8.06E-02
11.08,7.55E-02
11.0805,7.07E-02
11.081,6.63E-02
11.0815,6.21E-02
11.082,5.82E-02
11.0825,5.46E-02
11.083,5.13E-02
11.0835,4.82E-02
11.084,4.54E-02
11.0845,4.29E-02
11.085,4.05E-02
11.0855,3.84E-02
11.086,3.65E-02
11.0865,3.48E-02
11.087,3.32E-02
11.0875,3.19E-02
11.088,3.07E-02
11.0885,2.96E-02
11.089,2.87E-02
11.0895,2.80E-02
11.09,2.73E-02
11.0905,2.68E-02
11.091,2.64E-02
11.0915,2.61E-02
11.092,2.59E-02
11.0925,2.58E-02
11.093,2.58E-02
11.0935,2.59E-02
11.094,2.60E-02
11.0945,2.63E-02
11.095,2.66E-02
11.0955,2.70E-02
11.096,2.75E-02
11.0965,2.80E-02
11.097,2.86E-02
11.0975,2.93E-02
11.098,3.00E-02
11.0985,3.08E-02
11.099,3.16E-02
11.0995,3.25E-02
11.1,3.34E-02
11.1005,3.43E-02
11.101,3.53E-02
11.1015,3.63E-02
11.102,3.73E-02
11.1025,3.83E-02
11.103,3.94E-02
11.1035,4.03E-02
11.104,4.13E-02
11.1045,4.22E-02
11.105,4.30E-02
11.1055,4.36E-02
11.106,4.42E-02
11.1065,4.45E-02
11.107,4.45E-02
11.1075,4.42E-02
11.108,4.35E-02
11.1085,4.22E-02
11.109,4.03E-02
11.1095,3.77E-02
11.11,3.41E-02
11.1105,2.95E-02
11.111,2.36E-02
11.1115,1.63E-02
11.112,7.63E-03
11.1125,-2.45E-03
11.113,-1.36E-02
11.1135,-2.54E-02
11.114,-3.68E-02
11.1145,-4.65E-02
11.115,-5.32E-02
11.1155,-5.55E-02
11.116,-5.22E-02
11.1165,-4.26E-02
11.117,-2.60E-02
11.1175,-1.24E-03
11.118,3.37E-02
11.1185,8.33E-02
11.119,1.58E-01
11.1195,2.75E-01
11.12,4.42E-01
11.1205,5.56E-01
11.121,5.20E-01
11.1215,4.23E-01
11.122,3.32E-01
11.1225,2.58E-01
11.123,2.01E-01
11.1235,1.58E-01
11.124,1.23E-01
11.1245,9.56E-02
11.125,7.32E-02
11.1255,5.44E-02
11.126,3.84E-02
11.1265,2.43E-02
11.127,1.15E-02
11.1275,-6.36E-04
11.128,-1.25E-02
11.1285,-2.46E-02
11.129,-3.75E-02
11.1295,-5.16E-02
11.13,-6.76E-02
11.1305,-8.60E-02
11.131,-1.07E-01
11.1315,-1.32E-01
11.132,-1.59E-01
11.1325,-1.87E-01
11.133,-2.15E-01
11.1335,-2.38E-01
11.134,-2.54E-01
11.1345,-2.61E-01
11.135,-2.61E-01
11.1355,-2.54E-01
11.136,-2.42E-01
11.1365,-2.26E-01
11.137,-2.09E-01
11.1375,-1.90E-01
11.138,-1.71E-01
11.1385,-1.52E-01
11.139,-1.34E-01
11.1395,-1.16E-01
11.14,-9.93E-02
11.1405,-8.27E-02
11.141,-6.67E-02
11.1415,-5.10E-02
11.142,-3.57E-02
11.1425,-2.07E-02
11.143,-5.79E-03
11.1435,8.99E-03
11.144,2.37E-02
11.1445,3.83E-02
11.145,5.27E-02
11.1455,6.69E-02
11.146,8.05E-02
11.1465,9.34E-02
11.147,1.05E-01
11.1475,1.15E-01
11.148,1.24E-01
11.1485,1.30E-01
11.149,1.34E-01
11.1495,1.36E-01
11.15,1.36E-01
11.1505,1.34E-01
11.151,1.31E-01
11.1515,1.27E-01
11.152,1.21E-01
11.1525,1.16E-01
11.153,1.10E-01
11.1535,1.04E-01
11.154,9.81E-02
11.1545,9.23E-02
11.155,8.67E-02
11.1555,8.13E-02
11.156,7.63E-02
11.1565,7.15E-02
11.157,6.70E-02
11.1575,6.28E-02
11.158,5.89E-02
11.1585,5.53E-02
11.159,5.20E-02
11.1595,4.89E-02
11.16,4.62E-02
11.1605,4.36E-02
11.161,4.13E-02
11.1615,3.92E-02
11.162,3.73E-02
11.1625,3.56E-02
11.163,3.41E-02
11.1635,3.28E-02
11.164,3.16E-02
11.1645,3.06E-02
11.165,2.97E-02
11.1655,2.90E-02
11.166,2.84E-02
11.1665,2.79E-02
11.167,2.76E-02
11.1675,2.73E-02
11.168,2.72E-02
11.1685,2.71E-02
11.169,2.72E-02
11.1695,2.73E-02
11.17,2.75E-02
11.1705,2.79E-02
11.171,2.82E-02
11.1715,2.87E-02
11.172,2.92E-02
11.1725,2.98E-02
11.173,3.05E-02
11.1735,3.12E-02
11.174,3.20E-02
11.1745,3.28E-02
11.175,3.36E-02
11.1755,3.45E-02
11.176,3.55E-02
11.1765,3.64E-02
11.177,3.74E-02
11.1775,3.83E-02
11.178,3.93E-02
11.1785,4.02E-02
11.179,4.10E-02
11.1795,4.17E-02
11.18,4.24E-02
11.1805,4.28E-02
11.181,4.31E-02
11.1815,4.31E-02
11.182,4.27E-02
11.1825,4.20E-02
11.183,4.07E-02
11.1835,3.87E-02
11.184,3.61E-02
11.1845,3.25E-02
11.185,2.78E-02
11.1855,2.19E-02
11.186,1.47E-02
11.1865,6.05E-03
11.187,-3.90E-03
11.1875,-1.49E-02
11.188,-2.63E-02
11.1885,-3.72E-02
11.189,-4.64E-02
11.1895,-5.24E-02
11.19,-5.41E-02
11.1905,-5.02E-02
11.191,-4.00E-02
11.1915,-2.28E-02
11.192,2.51E-03
11.1925,3.82E-02
11.193,8.90E-02
11.1935,1.65E-01
11.194,2.85E-01
11.1945,4.51E-01
11.195,5.54E-01
11.1955,5.12E-01
11.196,4.16E-01
11.1965,3.26E-01
11.197,2.54E-01
11.1975,1.98E-01
11.198,1.55E-01
11.1985,1.21E-01
11.199,9.40E-02
11.1995,7.18E-02
11.2,5.32E-02
11.2005,3.73E-02
11.201,2.32E-02
11.2015,1.03E-02
11.202,-1.98E-03
11.2025,-1.41E-02
11.203,-2.67E-02
11.2035,-4.01E-02
11.204,-5.51E-02
11.2045,-7.22E-02
11.205,-9.20E-02
11.2055,-1.15E-01
11.206,-1.41E-01
11.2065,-1.70E-01
11.207,-1.99E-01
11.2075,-2.26E-01
11.208,-2.48E-01
